Vehicle #,Driver,Year_t1,Make_t1,Model_t1,Color,VIN,Vehicle  #,Year_t3,Make_t3,Model_t3,Mileage,Last Service,Service?,Unnamed: 9,Unnamed: 10,Vehicle #_t5,Calvin #,Vehicle Year,Make,Model,Title,Date_of_Service,Notes,Depts,Vehicle,Veh #,Current Mileage,Last LOF,Tire Condition IN 32nds,Overall condition,KBB Value
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,0.0,6/14/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
